Week,Rainfall(mm/week),CloudMovementSpeed(km/h),WindSpeed(km/h),SunlightDuration(hrs/day),ExtremeWeatherDays,SoilType,TerrainType,FertilizerType,FertilizerSuitability,SoilMoisture(%),CropType,Viability,GrowthGrade
41,110,32,17,8.5,1,Loam,Upland,Ammonium Sulfate,No,60,Corn,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Slope,Not,No,48,Corn,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Slope,Organic,Yes,44,Corn,Viable,Poor
41,110,32,17,8.5,1,Loam,Slope,NPK,No,42,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Slope,Ammonium Sulfate,No,42,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Sandy,Lowland,Not,No,67,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Sandy,Lowland,Organic,No,60,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Sandy,Lowland,NPK,Yes,68,Corn,Viable,Good
42,130,35,19,8,2,Sandy,Lowland,Ammonium Sulfate,No,60,Corn,Not Viable,Poor
42,130,35,19,8,2,Sandy,Upland,Not,No,58,Okra,Not Viable,Poor
42,130,35,19,8,2,Sandy,Upland,Organic,No,58,Okra,Not Viable,Poor
42,130,35,19,8,2,Sandy,Upland,NPK,Yes,52,Corn,Viable,Fair
42,130,35,19,8,2,Sandy,Upland,Ammonium Sulfate,No,55,Corn,Not Viable,Poor
42,130,35,19,8,2,Sandy,Slope,Not,No,48,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Sandy,Slope,Organic,No,45,Okra,Not Viable,Poor
42,130,35,19,8,2,Sandy,Slope,NPK,Yes,45,Corn,Viable,Fair
42,130,35,19,8,2,Sandy,Slope,Ammonium Sulfate,No,45,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Clay,Lowland,Not,No,86,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Clay,Lowland,Organic,No,85,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Clay,Lowland,NPK,No,86,Corn,Not Viable,Poor
42,130,35,19,8,2,Clay,Lowland,Ammonium Sulfate,No,84,Chili,Not Viable,Poor
42,130,35,19,8,2,Clay,Upland,Not,No,73,Corn,Not Viable,Poor
42,130,35,19,8,2,Clay,Upland,Organic,No,79,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Clay,Upland,NPK,No,72,Chili,Not Viable,Poor
42,130,35,19,8,2,Clay,Upland,Ammonium Sulfate,No,72,Okra,Not Viable,Poor
42,130,35,19,8,2,Clay,Slope,Not,No,62,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Clay,Slope,Organic,No,61,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Clay,Slope,NPK,No,66,Chili,Not Viable,Poor
42,130,35,19,8,2,Clay,Slope,Ammonium Sulfate,No,62,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Loam,Lowland,Not,No,79,Sweet Potato,Not Viable,Poor
42,130,35,19,8,2,Loam,Lowland,Organic,Yes,72,Kangkung,Viable,Excellent
42,130,35,19,8,2,Loam,Lowland,NPK,No,77,Corn,Not Viable,Poor
42,130,35,19,8,2,Loam,Lowland,Ammonium Sulfate,No,71,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Loam,Upland,Not,No,62,Corn,Not Viable,Poor
42,130,35,19,8,2,Loam,Upland,Organic,Yes,67,Corn,Viable,Good
42,130,35,19,8,2,Loam,Upland,NPK,No,61,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Loam,Upland,Ammonium Sulfate,No,66,Okra,Not Viable,Poor
42,130,35,19,8,2,Loam,Slope,Not,No,52,Chili,Not Viable,Poor
42,130,35,19,8,2,Loam,Slope,Organic,Yes,58,Okra,Viable,Good
42,130,35,19,8,2,Loam,Slope,NPK,No,59,Kangkung,Not Viable,Poor
42,130,35,19,8,2,Loam,Slope,Ammonium Sulfate,No,54,Chili,Not Viable,Poor
43,90,28,15,9,1,Sandy,Lowland,Not,No,49,Corn,Not Viable,Poor
43,90,28,15,9,1,Sandy,Lowland,Organic,No,43,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Sandy,Lowland,NPK,Yes,42,Corn,Viable,Poor
43,90,28,15,9,1,Sandy,Lowland,Ammonium Sulfate,No,41,Chili,Not Viable,Poor
43,90,28,15,9,1,Sandy,Upland,Not,No,38,Corn,Not Viable,Poor
43,90,28,15,9,1,Sandy,Upland,Organic,No,32,Corn,Not Viable,Poor
43,90,28,15,9,1,Sandy,Upland,NPK,Yes,38,Kangkung,Viable,Poor
43,90,28,15,9,1,Sandy,Upland,Ammonium Sulfate,No,36,Corn,Not Viable,Poor
43,90,28,15,9,1,Sandy,Slope,Not,No,29,Chili,Not Viable,Poor
43,90,28,15,9,1,Sandy,Slope,Organic,No,29,Corn,Not Viable,Poor
43,90,28,15,9,1,Sandy,Slope,NPK,Yes,26,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Sandy,Slope,Ammonium Sulfate,No,24,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Clay,Lowland,Not,No,65,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Clay,Lowland,Organic,No,63,Okra,Not Viable,Poor
43,90,28,15,9,1,Clay,Lowland,NPK,No,65,Kangkung,Not Viable,Poor
43,90,28,15,9,1,Clay,Lowland,Ammonium Sulfate,No,66,Corn,Not Viable,Poor
43,90,28,15,9,1,Clay,Upland,Not,No,50,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Clay,Upland,Organic,No,54,Chili,Not Viable,Poor
43,90,28,15,9,1,Clay,Upland,NPK,No,58,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Clay,Upland,Ammonium Sulfate,No,51,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Clay,Slope,Not,No,43,Okra,Not Viable,Poor
43,90,28,15,9,1,Clay,Slope,Organic,No,49,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Clay,Slope,NPK,No,48,Corn,Not Viable,Poor
43,90,28,15,9,1,Clay,Slope,Ammonium Sulfate,No,40,Kangkung,Not Viable,Poor
43,90,28,15,9,1,Loam,Lowland,Not,No,52,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Loam,Lowland,Organic,Yes,51,Okra,Viable,Fair
43,90,28,15,9,1,Loam,Lowland,NPK,No,53,Chili,Not Viable,Poor
43,90,28,15,9,1,Loam,Lowland,Ammonium Sulfate,No,55,Chili,Not Viable,Poor
43,90,28,15,9,1,Loam,Upland,Not,No,49,Okra,Not Viable,Poor
43,90,28,15,9,1,Loam,Upland,Organic,Yes,49,Chili,Viable,Fair
43,90,28,15,9,1,Loam,Upland,NPK,No,46,Kangkung,Not Viable,Poor
43,90,28,15,9,1,Loam,Upland,Ammonium Sulfate,No,50,Corn,Not Viable,Poor
43,90,28,15,9,1,Loam,Slope,Not,No,39,Corn,Not Viable,Poor
43,90,28,15,9,1,Loam,Slope,Organic,Yes,38,Okra,Viable,Poor
43,90,28,15,9,1,Loam,Slope,NPK,No,32,Sweet Potato,Not Viable,Poor
43,90,28,15,9,1,Loam,Slope,Ammonium Sulfate,No,40,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Lowland,Not,No,62,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Lowland,Organic,No,61,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Lowland,NPK,Yes,62,Kangkung,Viable,Good
44,120,34,18,8.2,2,Sandy,Lowland,Ammonium Sulfate,No,63,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Upland,Not,No,47,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Upland,Organic,No,50,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Upland,NPK,Yes,49,Kangkung,Viable,Fair
44,120,34,18,8.2,2,Sandy,Upland,Ammonium Sulfate,No,47,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Slope,Not,No,39,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Slope,Organic,No,37,Chili,Not Viable,Poor
44,120,34,18,8.2,2,Sandy,Slope,NPK,Yes,44,Chili,Viable,Poor
44,120,34,18,8.2,2,Sandy,Slope,Ammonium Sulfate,No,43,Chili,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Lowland,Not,No,82,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Lowland,Organic,No,75,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Lowland,NPK,No,77,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Lowland,Ammonium Sulfate,No,80,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Upland,Not,No,67,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Upland,Organic,No,68,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Upland,NPK,No,68,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Upland,Ammonium Sulfate,No,65,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Slope,Not,No,56,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Slope,Organic,No,56,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Slope,NPK,No,60,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Clay,Slope,Ammonium Sulfate,No,62,Chili,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Lowland,Not,No,71,Corn,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Lowland,Organic,Yes,66,Corn,Viable,Good
44,120,34,18,8.2,2,Loam,Lowland,NPK,No,68,Chili,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Lowland,Ammonium Sulfate,No,71,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Upland,Not,No,57,Chili,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Upland,Organic,Yes,58,Sweet Potato,Viable,Good
44,120,34,18,8.2,2,Loam,Upland,NPK,No,59,Sweet Potato,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Upland,Ammonium Sulfate,No,58,Kangkung,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Slope,Not,No,45,Chili,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Slope,Organic,Yes,53,Okra,Viable,Fair
44,120,34,18,8.2,2,Loam,Slope,NPK,No,50,Okra,Not Viable,Poor
44,120,34,18,8.2,2,Loam,Slope,Ammonium Sulfate,No,47,Corn,Not Viable,Poor
45,220,51,30,5,4,Sandy,Lowland,Not,No,100,Chili,Not Viable,Poor
45,220,51,30,5,4,Sandy,Lowland,Organic,No,100,Okra,Not Viable,Poor
45,220,51,30,5,4,Sandy,Lowland,NPK,Yes,100,Sweet Potato,Viable,Good
45,220,51,30,5,4,Sandy,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Sandy,Upland,Not,No,99,Okra,Not Viable,Poor
45,220,51,30,5,4,Sandy,Upland,Organic,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Sandy,Upland,NPK,Yes,98,Corn,Viable,Good
45,220,51,30,5,4,Sandy,Upland,Ammonium Sulfate,No,99,Okra,Not Viable,Poor
45,220,51,30,5,4,Sandy,Slope,Not,No,91,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Sandy,Slope,Organic,No,89,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Sandy,Slope,NPK,Yes,91,Okra,Viable,Good
45,220,51,30,5,4,Sandy,Slope,Ammonium Sulfate,No,86,Chili,Not Viable,Poor
45,220,51,30,5,4,Clay,Lowland,Not,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Clay,Lowland,Organic,No,100,Okra,Not Viable,Poor
45,220,51,30,5,4,Clay,Lowland,NPK,No,100,Corn,Not Viable,Poor
45,220,51,30,5,4,Clay,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Clay,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Clay,Upland,Organic,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Clay,Upland,NPK,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Clay,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
45,220,51,30,5,4,Clay,Slope,Not,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Clay,Slope,Organic,No,100,Corn,Not Viable,Poor
45,220,51,30,5,4,Clay,Slope,NPK,No,100,Okra,Not Viable,Poor
45,220,51,30,5,4,Clay,Slope,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
45,220,51,30,5,4,Loam,Lowland,Not,No,100,Chili,Not Viable,Poor
45,220,51,30,5,4,Loam,Lowland,Organic,Yes,100,Okra,Viable,Good
45,220,51,30,5,4,Loam,Lowland,NPK,No,100,Okra,Not Viable,Poor
45,220,51,30,5,4,Loam,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Loam,Upland,Not,No,100,Kangkung,Not Viable,Poor
45,220,51,30,5,4,Loam,Upland,Organic,Yes,100,Chili,Viable,Good
45,220,51,30,5,4,Loam,Upland,NPK,No,100,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Loam,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
45,220,51,30,5,4,Loam,Slope,Not,No,99,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Loam,Slope,Organic,Yes,97,Sweet Potato,Viable,Good
45,220,51,30,5,4,Loam,Slope,NPK,No,100,Sweet Potato,Not Viable,Poor
45,220,51,30,5,4,Loam,Slope,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Lowland,Not,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Lowland,Organic,No,100,Chili,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Lowland,NPK,Yes,100,Okra,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Upland,Not,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Upland,Organic,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Upland,NPK,Yes,100,Sweet Potato,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Slope,Not,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Slope,Organic,No,100,Okra,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Slope,NPK,Yes,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Sandy,Slope,Ammonium Sulfate,No,97,Sweet Potato,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Lowland,Not,No,100,Chili,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Lowland,Organic,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Lowland,NPK,No,100,Sweet Potato,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Upland,Not,No,100,Okra,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Upland,Organic,No,100,Okra,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Upland,NPK,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Slope,Not,No,100,Okra,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Slope,Organic,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Slope,NPK,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Clay,Slope,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Lowland,Not,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Lowland,Organic,Yes,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Lowland,NPK,No,100,Chili,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Upland,Not,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Upland,Organic,Yes,100,Sweet Potato,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Upland,NPK,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Slope,Not,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Slope,Organic,Yes,100,Chili,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Slope,NPK,No,100,Corn,Not Viable,Poor
46,240,54,33,4.6,5,Loam,Slope,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Lowland,Organic,No,100,Chili,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Lowland,NPK,Yes,100,Okra,Viable,Good
47,210,50,28,5.3,4,Sandy,Lowland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Upland,Not,No,95,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Upland,Organic,No,90,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Upland,NPK,Yes,99,Corn,Viable,Good
47,210,50,28,5.3,4,Sandy,Upland,Ammonium Sulfate,No,95,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Slope,Not,No,89,Corn,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Slope,Organic,No,84,Chili,Not Viable,Poor
47,210,50,28,5.3,4,Sandy,Slope,NPK,Yes,85,Kangkung,Viable,Good
47,210,50,28,5.3,4,Sandy,Slope,Ammonium Sulfate,No,83,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Lowland,Not,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Lowland,Organic,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Lowland,NPK,No,100,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Upland,Not,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Upland,Organic,No,100,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Upland,NPK,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Slope,Not,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Slope,Organic,No,100,Chili,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Slope,NPK,No,100,Corn,Not Viable,Poor
47,210,50,28,5.3,4,Clay,Slope,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Lowland,Not,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Lowland,Organic,Yes,100,Sweet Potato,Viable,Good
47,210,50,28,5.3,4,Loam,Lowland,NPK,No,100,Okra,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Upland,Not,No,100,Corn,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Upland,Organic,Yes,100,Chili,Viable,Good
47,210,50,28,5.3,4,Loam,Upland,NPK,No,100,Okra,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Slope,Not,No,91,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Slope,Organic,Yes,97,Kangkung,Viable,Good
47,210,50,28,5.3,4,Loam,Slope,NPK,No,98,Sweet Potato,Not Viable,Poor
47,210,50,28,5.3,4,Loam,Slope,Ammonium Sulfate,No,97,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Lowland,Not,No,96,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Lowland,Organic,No,100,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Lowland,NPK,Yes,97,Corn,Viable,Good
48,200,48,27,5.6,3,Sandy,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Upland,Not,No,85,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Upland,Organic,No,89,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Upland,NPK,Yes,86,Sweet Potato,Viable,Good
48,200,48,27,5.6,3,Sandy,Upland,Ammonium Sulfate,No,90,Okra,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Slope,Not,No,76,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Slope,Organic,No,80,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Sandy,Slope,NPK,Yes,75,Corn,Viable,Good
48,200,48,27,5.6,3,Sandy,Slope,Ammonium Sulfate,No,82,Sweet Potato,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Lowland,Not,No,100,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Lowland,Organic,No,100,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Lowland,NPK,No,100,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Lowland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Upland,Not,No,100,Okra,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Upland,Organic,No,100,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Upland,NPK,No,100,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Slope,Not,No,99,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Slope,Organic,No,100,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Slope,NPK,No,98,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Clay,Slope,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Lowland,Organic,Yes,100,Sweet Potato,Viable,Good
48,200,48,27,5.6,3,Loam,Lowland,NPK,No,100,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Upland,Not,No,100,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Upland,Organic,Yes,100,Kangkung,Viable,Good
48,200,48,27,5.6,3,Loam,Upland,NPK,No,100,Okra,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Upland,Ammonium Sulfate,No,95,Chili,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Slope,Not,No,92,Sweet Potato,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Slope,Organic,Yes,88,Chili,Viable,Good
48,200,48,27,5.6,3,Loam,Slope,NPK,No,93,Corn,Not Viable,Poor
48,200,48,27,5.6,3,Loam,Slope,Ammonium Sulfate,No,86,Okra,Not Viable,Poor
49,250,58,36,4,6,Sandy,Lowland,Not,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Sandy,Lowland,Organic,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Sandy,Lowland,NPK,Yes,100,Chili,Not Viable,Poor
49,250,58,36,4,6,Sandy,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Sandy,Upland,Not,No,100,Chili,Not Viable,Poor
49,250,58,36,4,6,Sandy,Upland,Organic,No,100,Kangkung,Not Viable,Poor
49,250,58,36,4,6,Sandy,Upland,NPK,Yes,100,Sweet Potato,Not Viable,Poor
49,250,58,36,4,6,Sandy,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
49,250,58,36,4,6,Sandy,Slope,Not,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Sandy,Slope,Organic,No,100,Sweet Potato,Not Viable,Poor
49,250,58,36,4,6,Sandy,Slope,NPK,Yes,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Sandy,Slope,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Clay,Lowland,Not,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Clay,Lowland,Organic,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Clay,Lowland,NPK,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Clay,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Clay,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
49,250,58,36,4,6,Clay,Upland,Organic,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Clay,Upland,NPK,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Clay,Upland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
49,250,58,36,4,6,Clay,Slope,Not,No,100,Chili,Not Viable,Poor
49,250,58,36,4,6,Clay,Slope,Organic,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Clay,Slope,NPK,No,100,Sweet Potato,Not Viable,Poor
49,250,58,36,4,6,Clay,Slope,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
49,250,58,36,4,6,Loam,Lowland,Not,No,100,Kangkung,Not Viable,Poor
49,250,58,36,4,6,Loam,Lowland,Organic,Yes,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Loam,Lowland,NPK,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Loam,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Loam,Upland,Not,No,100,Kangkung,Not Viable,Poor
49,250,58,36,4,6,Loam,Upland,Organic,Yes,100,Kangkung,Not Viable,Poor
49,250,58,36,4,6,Loam,Upland,NPK,No,100,Kangkung,Not Viable,Poor
49,250,58,36,4,6,Loam,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
49,250,58,36,4,6,Loam,Slope,Not,No,100,Okra,Not Viable,Poor
49,250,58,36,4,6,Loam,Slope,Organic,Yes,100,Chili,Not Viable,Poor
49,250,58,36,4,6,Loam,Slope,NPK,No,100,Corn,Not Viable,Poor
49,250,58,36,4,6,Loam,Slope,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Lowland,Not,No,100,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Lowland,Organic,No,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Lowland,NPK,Yes,100,Okra,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
50,230,53,32,4.8,5,Sandy,Upland,Not,No,100,Kangkung,Not Viable,Poor
